timestamp,class,name
16:41:12:274, __InstanceDeletionEvent, git.exe, 11608
16:41:12:274, __InstanceDeletionEvent, git.exe, 13640
16:41:12:274, __InstanceDeletionEvent, conhost.exe, 15048
16:41:12:274, __InstanceDeletionEvent, git.exe, 23980
16:41:12:274, __InstanceDeletionEvent, git.exe, 24112
16:41:12:274, __InstanceDeletionEvent, conhost.exe, 8584
16:41:17:542, __InstanceCreationEvent, chrome.exe, 21404
16:41:17:561, __InstanceDeletionEvent, chrome.exe, 10456
16:41:22:802, __InstanceCreationEvent, chrome.exe, 10200
16:41:22:807, __InstanceCreationEvent, chrome.exe, 11944
16:41:37:677, __InstanceDeletionEvent, chrome.exe, 10200
16:41:38:735, __InstanceDeletionEvent, chrome.exe, 21404
16:41:39:799, __InstanceDeletionEvent, sppsvc.exe, 18872
16:41:46:143, __InstanceCreationEvent, cpptools-srv.exe, 23076
16:41:46:158, __InstanceCreationEvent, conhost.exe, 8056
16:41:49:322, __InstanceDeletionEvent, cpptools-srv.exe, 1132
16:41:49:326, __InstanceDeletionEvent, conhost.exe, 7428
16:42:0:954, __InstanceCreationEvent, backgroundTaskHost.exe, 14540
16:42:0:954, __InstanceCreationEvent, msteamsupdate.exe, 22324
16:42:0:954, __InstanceCreationEvent, RuntimeBroker.exe, 2672
16:42:3:81, __InstanceDeletionEvent, msteamsupdate.exe, 22324
16:42:6:270, __InstanceCreationEvent, chrome.exe, 19048
16:42:7:318, __InstanceDeletionEvent, chrome.exe, 23420
16:42:16:928, __InstanceDeletionEvent, cpptools-srv.exe, 23476
16:42:16:932, __InstanceDeletionEvent, conhost.exe, 8996
16:42:28:604, __InstanceCreationEvent, chrome.exe, 2260
16:42:29:679, __InstanceDeletionEvent, chrome.exe, 19048
16:42:30:727, __InstanceCreationEvent, chrome.exe, 3796
16:42:45:548, __InstanceDeletionEvent, chrome.exe, 3796
16:43:21:693, __InstanceCreationEvent, cmd.exe, 18240
16:43:22:755, __InstanceDeletionEvent, cmd.exe, 18240
16:43:22:760, __InstanceCreationEvent, conhost.exe, 18288
16:43:22:760, __InstanceCreationEvent, conhost.exe, 20008
16:43:22:764, __InstanceCreationEvent, cpptools-srv.exe, 20156
16:43:22:764, __InstanceCreationEvent, cpptools-srv.exe, 23616
16:43:23:819, __InstanceDeletionEvent, cpptools-srv.exe, 16900
16:43:23:823, __InstanceDeletionEvent, conhost.exe, 20008
16:43:23:823, __InstanceDeletionEvent, cpptools-srv.exe, 20156
16:43:23:823, __InstanceDeletionEvent, cpptools-srv.exe, 23076
16:43:23:823, __InstanceDeletionEvent, conhost.exe, 4368
16:43:23:823, __InstanceDeletionEvent, conhost.exe, 8056
16:43:50:359, __InstanceDeletionEvent, chrome.exe, 2384
16:44:7:409, __InstanceCreationEvent, chrome.exe, 16728
16:45:14:980, __InstanceCreationEvent, git.exe, 19204
16:45:14:980, __InstanceCreationEvent, git.exe, 20436
16:45:14:995, __InstanceCreationEvent, conhost.exe, 22252
16:45:14:995, __InstanceCreationEvent, conhost.exe, 24144
16:45:16:48, __InstanceDeletionEvent, git.exe, 19204
16:45:16:52, __InstanceDeletionEvent, git.exe, 20436
16:45:16:52, __InstanceDeletionEvent, conhost.exe, 22252
16:45:16:52, __InstanceDeletionEvent, conhost.exe, 24144
16:45:21:299, __InstanceCreationEvent, smartscreen.exe, 21744
16:46:18:131, __InstanceCreationEvent, git.exe, 13160
16:46:18:131, __InstanceCreationEvent, git.exe, 13720
16:46:18:138, __InstanceCreationEvent, conhost.exe, 20832
16:46:18:138, __InstanceCreationEvent, git.exe, 21796
16:46:18:138, __InstanceCreationEvent, git.exe, 23828
16:46:18:138, __InstanceCreationEvent, conhost.exe, 24328
16:46:19:192, __InstanceDeletionEvent, git.exe, 13160
16:46:19:196, __InstanceDeletionEvent, git.exe, 13720
16:46:19:196, __InstanceDeletionEvent, conhost.exe, 20832
16:46:19:196, __InstanceDeletionEvent, git.exe, 21796
16:46:19:196, __InstanceDeletionEvent, git.exe, 23828
16:46:19:196, __InstanceDeletionEvent, conhost.exe, 24328
16:46:22:346, __InstanceCreationEvent, chrome.exe, 11756
16:46:22:346, __InstanceCreationEvent, chrome.exe, 18880
16:46:29:743, __InstanceCreationEvent, cmd.exe, 13084
16:46:29:748, __InstanceCreationEvent, conhost.exe, 1808
16:46:30:810, __InstanceCreationEvent, conhost.exe, 4748
16:46:30:815, __InstanceDeletionEvent, cmd.exe, 13084
16:46:30:815, __InstanceDeletionEvent, conhost.exe, 1808
16:46:30:820, __InstanceCreationEvent, cpptools-srv.exe, 5208
16:46:31:883, __InstanceDeletionEvent, conhost.exe, 18288
16:46:31:887, __InstanceDeletionEvent, cpptools-srv.exe, 23616
16:46:32:950, __InstanceCreationEvent, cpptools-srv.exe, 24544
16:46:32:955, __InstanceCreationEvent, conhost.exe, 5048
16:46:39:287, __InstanceDeletionEvent, chrome.exe, 11756
16:46:39:292, __InstanceDeletionEvent, chrome.exe, 2260
16:47:0:508, __InstanceCreationEvent, conhost.exe, 14580
16:47:0:513, __InstanceCreationEvent, cpptools-srv.exe, 23012
16:47:3:704, __InstanceCreationEvent, conhost.exe, 12020
16:47:3:708, __InstanceCreationEvent, cpptools-srv.exe, 12260
16:47:3:708, __InstanceCreationEvent, conhost.exe, 20156
16:47:3:708, __InstanceCreationEvent, cpptools-srv.exe, 9068
16:47:4:769, __InstanceDeletionEvent, conhost.exe, 14580
16:47:4:774, __InstanceDeletionEvent, conhost.exe, 20156
16:47:4:774, __InstanceDeletionEvent, cpptools-srv.exe, 23012
16:47:4:774, __InstanceDeletionEvent, cpptools-srv.exe, 24544
16:47:4:774, __InstanceDeletionEvent, conhost.exe, 4748
16:47:4:774, __InstanceDeletionEvent, conhost.exe, 5048
16:47:4:774, __InstanceDeletionEvent, cpptools-srv.exe, 5208
16:47:4:774, __InstanceDeletionEvent, cpptools-srv.exe, 9068
16:47:9:11, __InstanceCreationEvent, cpptools-srv.exe, 11556
16:47:9:16, __InstanceCreationEvent, conhost.exe, 23068
16:47:22:720, __InstanceDeletionEvent, cpptools-srv.exe, 11556
16:47:22:726, __InstanceDeletionEvent, conhost.exe, 23068
16:48:30:544, __InstanceDeletionEvent, conhost.exe, 12020
16:48:30:544, __InstanceDeletionEvent, cpptools-srv.exe, 12260
16:49:7:432, __InstanceDeletionEvent, svchost.exe, 16356
16:49:7:432, __InstanceDeletionEvent, chrome.exe, 16728
16:49:38:38, __InstanceCreationEvent, audiodg.exe, 13956
16:49:50:707, __InstanceCreationEvent, g++.exe, 16488
16:49:50:712, __InstanceCreationEvent, cc1plus.exe, 23032
16:49:51:767, __InstanceDeletionEvent, cc1plus.exe, 23032
16:49:51:772, __InstanceCreationEvent, as.exe, 18424
16:49:52:813, __InstanceDeletionEvent, g++.exe, 16488
16:49:52:819, __InstanceDeletionEvent, as.exe, 18424
16:50:5:545, __InstanceCreationEvent, svchost.exe, 16816
16:50:16:102, __InstanceCreationEvent, cc1plus.exe, 12824
16:50:16:102, __InstanceCreationEvent, g++.exe, 14036
16:50:18:205, __InstanceCreationEvent, as.exe, 20044
16:50:18:205, __InstanceDeletionEvent, cc1plus.exe, 12824
16:50:19:265, __InstanceDeletionEvent, g++.exe, 14036
16:50:19:280, __InstanceDeletionEvent, as.exe, 20044
16:50:21:390, __InstanceDeletionEvent, smartscreen.exe, 21744
16:50:23:505, __InstanceCreationEvent, SearchProtocolHost.exe, 3276
16:50:54:178, __InstanceCreationEvent, RuntimeBroker.exe, 9180
16:51:1:563, __InstanceCreationEvent, conhost.exe, 16512
16:51:1:563, __InstanceCreationEvent, cmd.exe, 23956
16:51:2:612, __InstanceCreationEvent, RuntimeBroker.exe, 11348
16:51:2:628, __InstanceDeletionEvent, conhost.exe, 16512
16:51:2:628, __InstanceDeletionEvent, cmd.exe, 23956
16:51:19:548, __InstanceCreationEvent, chrome.exe, 18860
16:51:22:754, __InstanceCreationEvent, chrome.exe, 22860
16:51:22:754, __InstanceCreationEvent, chrome.exe, 7716
16:51:33:393, __InstanceCreationEvent, conhost.exe, 17520
16:51:33:398, __InstanceCreationEvent, cmd.exe, 23068
16:51:33:398, __InstanceCreationEvent, powershell.exe, 23128
16:51:33:398, __InstanceCreationEvent, conhost.exe, 6632
16:51:34:452, __InstanceCreationEvent, mingw32-make.exe, 11856
16:51:34:456, __InstanceDeletionEvent, cmd.exe, 23068
16:51:34:460, __InstanceCreationEvent, git.exe, 15504
16:51:34:460, __InstanceCreationEvent, git.exe, 23140
16:51:34:460, __InstanceCreationEvent, cc1plus.exe, 2792
16:51:34:460, __InstanceCreationEvent, g++.exe, 4732
16:51:34:460, __InstanceCreationEvent, conhost.exe, 7968
16:51:34:467, __InstanceDeletionEvent, conhost.exe, 6632
16:51:35:510, __InstanceDeletionEvent, mingw32-make.exe, 11856
16:51:35:514, __InstanceDeletionEvent, git.exe, 15504
16:51:35:514, __InstanceDeletionEvent, powershell.exe, 23128
16:51:35:514, __InstanceDeletionEvent, git.exe, 23140
16:51:35:514, __InstanceDeletionEvent, cc1plus.exe, 2792
16:51:35:514, __InstanceDeletionEvent, g++.exe, 4732
16:51:35:514, __InstanceDeletionEvent, conhost.exe, 7968
16:51:38:696, __InstanceDeletionEvent, chrome.exe, 7716
16:51:39:742, __InstanceDeletionEvent, chrome.exe, 18880
16:51:41:827, __InstanceDeletionEvent, conhost.exe, 17520
16:51:42:878, __InstanceDeletionEvent, RuntimeBroker.exe, 11348
16:51:42:878, __InstanceDeletionEvent, RuntimeBroker.exe, 9180
16:52:19:850, __InstanceDeletionEvent, powershell.exe, 23508
16:52:26:255, __InstanceDeletionEvent, conhost.exe, 22588
16:52:43:145, __InstanceCreationEvent, powershell.exe, 11852
16:52:43:145, __InstanceCreationEvent, conhost.exe, 13416
16:52:45:266, __InstanceDeletionEvent, powershell.exe, 11852
16:52:47:392, __InstanceCreationEvent, cmd.exe, 19840
16:52:48:454, __InstanceCreationEvent, g++.exe, 17400
16:52:48:458, __InstanceCreationEvent, conhost.exe, 2032
16:52:48:458, __InstanceCreationEvent, mingw32-make.exe, 24364
16:52:48:458, __InstanceCreationEvent, powershell.exe, 7364
16:52:48:458, __InstanceCreationEvent, cc1plus.exe, 9968
16:52:48:465, __InstanceDeletionEvent, cmd.exe, 19840
16:52:49:517, __InstanceCreationEvent, as.exe, 22584
16:52:49:521, __InstanceDeletionEvent, cc1plus.exe, 9968
16:52:50:576, __InstanceDeletionEvent, g++.exe, 17400
16:52:50:582, __InstanceCreationEvent, RuntimeBroker.exe, 15476
16:52:50:582, __InstanceCreationEvent, RuntimeBroker.exe, 15896
16:52:50:587, __InstanceDeletionEvent, as.exe, 22584
16:52:50:591, __InstanceCreationEvent, backgroundTaskHost.exe, 18264
16:52:50:591, __InstanceCreationEvent, cc1plus.exe, 5540
16:52:50:591, __InstanceCreationEvent, g++.exe, 8992
16:52:51:647, __InstanceDeletionEvent, conhost.exe, 13416
16:52:51:651, __InstanceCreationEvent, as.exe, 20536
16:52:51:655, __InstanceDeletionEvent, cc1plus.exe, 5540
16:52:52:713, __InstanceCreationEvent, g++.exe, 13352
16:52:52:718, __InstanceDeletionEvent, as.exe, 20536
16:52:52:722, __InstanceCreationEvent, cc1plus.exe, 22240
16:52:52:726, __InstanceDeletionEvent, g++.exe, 8992
16:52:53:777, __InstanceCreationEvent, as.exe, 18436
16:52:53:783, __InstanceDeletionEvent, cc1plus.exe, 22240
16:52:54:840, __InstanceCreationEvent, g++.exe, 19616
16:52:54:846, __InstanceCreationEvent, cc1plus.exe, 8252
16:52:54:851, __InstanceDeletionEvent, g++.exe, 13352
16:52:54:854, __InstanceDeletionEvent, as.exe, 18436
16:52:55:903, __InstanceDeletionEvent, g++.exe, 19616
16:52:55:908, __InstanceCreationEvent, g++.exe, 15156
16:52:55:911, __InstanceDeletionEvent, cc1plus.exe, 8252
16:52:55:914, __InstanceCreationEvent, cc1plus.exe, 21656
16:52:56:966, __InstanceCreationEvent, as.exe, 15708
16:52:56:971, __InstanceDeletionEvent, cc1plus.exe, 21656
16:52:58:34, __InstanceCreationEvent, g++.exe, 13980
16:52:58:38, __InstanceDeletionEvent, g++.exe, 15156
16:52:58:41, __InstanceCreationEvent, collect2.exe, 18740
16:52:58:41, __InstanceCreationEvent, svchost.exe, 23348
16:52:58:41, __InstanceCreationEvent, ld.exe, 8568
16:52:58:48, __InstanceDeletionEvent, as.exe, 15708
16:53:1:222, __InstanceDeletionEvent, SearchProtocolHost.exe, 3276
16:53:3:356, __InstanceDeletionEvent, g++.exe, 13980
16:53:3:361, __InstanceDeletionEvent, collect2.exe, 18740
16:53:3:361, __InstanceDeletionEvent, mingw32-make.exe, 24364
16:53:3:361, __InstanceDeletionEvent, powershell.exe, 7364
16:53:3:361, __InstanceDeletionEvent, ld.exe, 8568
16:53:9:691, __InstanceDeletionEvent, conhost.exe, 2032
16:53:30:736, __InstanceDeletionEvent, RuntimeBroker.exe, 15896
16:53:38:104, __InstanceCreationEvent, git.exe, 19068
16:53:38:109, __InstanceCreationEvent, git.exe, 19332
16:53:38:109, __InstanceCreationEvent, conhost.exe, 19656
16:53:38:109, __InstanceCreationEvent, conhost.exe, 21784
16:53:39:191, __InstanceDeletionEvent, git.exe, 21952
16:53:43:406, __InstanceCreationEvent, collect2.exe, 10136
16:53:43:410, __InstanceCreationEvent, conhost.exe, 11132
16:53:43:410, __InstanceCreationEvent, powershell.exe, 12132
16:53:43:410, __InstanceCreationEvent, mingw32-make.exe, 16724
16:53:43:410, __InstanceCreationEvent, g++.exe, 18716
16:53:43:410, __InstanceCreationEvent, ld.exe, 21376
16:53:47:657, __InstanceDeletionEvent, collect2.exe, 10136
16:53:47:661, __InstanceDeletionEvent, powershell.exe, 12132
16:53:47:661, __InstanceDeletionEvent, mingw32-make.exe, 16724
16:53:47:661, __InstanceDeletionEvent, g++.exe, 18716
16:53:47:661, __InstanceDeletionEvent, ld.exe, 21376
16:53:53:966, __InstanceDeletionEvent, conhost.exe, 11132
16:54:43:573, __InstanceDeletionEvent, audiodg.exe, 13956
16:55:4:735, __InstanceCreationEvent, audiodg.exe, 2172
16:55:17:426, __InstanceCreationEvent, cpptools-srv.exe, 21056
16:55:17:430, __InstanceCreationEvent, cpptools-srv.exe, 22852
16:55:17:430, __InstanceCreationEvent, conhost.exe, 23208
16:55:17:430, __InstanceCreationEvent, conhost.exe, 5972
16:55:18:501, __InstanceDeletionEvent, cpptools-srv.exe, 21056
16:55:18:506, __InstanceDeletionEvent, conhost.exe, 5972
16:55:19:568, __InstanceDeletionEvent, chrome.exe, 18860
16:55:27:18, __InstanceCreationEvent, chrome.exe, 22760
16:55:31:236, __InstanceDeletionEvent, cpptools-srv.exe, 22852
16:55:31:236, __InstanceDeletionEvent, conhost.exe, 23208
16:56:23:113, __InstanceCreationEvent, chrome.exe, 17484
16:56:23:113, __InstanceCreationEvent, chrome.exe, 23224
16:56:38:994, __InstanceDeletionEvent, chrome.exe, 23224
16:56:40:58, __InstanceDeletionEvent, chrome.exe, 22860
16:56:50:660, __InstanceDeletionEvent, svchost.exe, 23348
16:57:54:341, __InstanceCreationEvent, cmd.exe, 13420
16:57:54:346, __InstanceCreationEvent, conhost.exe, 6296
16:57:54:346, __InstanceCreationEvent, mingw32-make.exe, 8884
16:57:55:398, __InstanceDeletionEvent, cmd.exe, 13420
16:57:55:403, __InstanceDeletionEvent, conhost.exe, 6296
16:57:55:403, __InstanceDeletionEvent, mingw32-make.exe, 8884
16:57:56:458, __InstanceCreationEvent, cc1plus.exe, 10236
16:57:56:463, __InstanceCreationEvent, powershell.exe, 10312
16:57:56:463, __InstanceCreationEvent, conhost.exe, 18716
16:57:56:463, __InstanceCreationEvent, g++.exe, 22640
16:57:56:463, __InstanceCreationEvent, mingw32-make.exe, 6520
16:57:57:514, __InstanceDeletionEvent, cc1plus.exe, 10236
16:57:57:521, __InstanceCreationEvent, as.exe, 2728
16:57:58:575, __InstanceDeletionEvent, g++.exe, 22640
16:57:58:581, __InstanceCreationEvent, g++.exe, 16592
16:57:58:584, __InstanceDeletionEvent, as.exe, 2728
16:57:58:587, __InstanceCreationEvent, as.exe, 19484
16:57:59:637, __InstanceDeletionEvent, g++.exe, 16592
16:57:59:642, __InstanceCreationEvent, g++.exe, 12476
16:57:59:645, __InstanceDeletionEvent, as.exe, 19484
16:57:59:649, __InstanceCreationEvent, cc1plus.exe, 19488
16:58:0:696, __InstanceCreationEvent, as.exe, 5796
16:58:0:701, __InstanceDeletionEvent, cc1plus.exe, 19488
16:58:1:750, __InstanceCreationEvent, g++.exe, 19540
16:58:1:754, __InstanceDeletionEvent, g++.exe, 12476
16:58:1:757, __InstanceDeletionEvent, as.exe, 5796
16:58:1:761, __InstanceCreationEvent, cc1plus.exe, 2336
16:58:2:804, __InstanceCreationEvent, as.exe, 23372
16:58:2:809, __InstanceDeletionEvent, cc1plus.exe, 2336
16:58:3:875, __InstanceDeletionEvent, g++.exe, 19540
16:58:3:879, __InstanceCreationEvent, g++.exe, 11516
16:58:3:884, __InstanceDeletionEvent, as.exe, 23372
16:58:3:887, __InstanceCreationEvent, conhost.exe, 20444
16:58:3:887, __InstanceCreationEvent, cc1plus.exe, 23308
16:58:3:887, __InstanceCreationEvent, git.exe, 23396
16:58:3:887, __InstanceCreationEvent, git.exe, 23576
16:58:4:948, __InstanceDeletionEvent, g++.exe, 11516
16:58:4:952, __InstanceCreationEvent, collect2.exe, 11928
16:58:4:956, __InstanceDeletionEvent, conhost.exe, 20444
16:58:4:956, __InstanceDeletionEvent, cc1plus.exe, 23308
16:58:4:956, __InstanceDeletionEvent, git.exe, 23396
16:58:4:956, __InstanceDeletionEvent, git.exe, 23576
16:58:4:963, __InstanceCreationEvent, g++.exe, 14904
16:58:4:963, __InstanceCreationEvent, ld.exe, 20832
16:58:10:274, __InstanceDeletionEvent, powershell.exe, 10312
16:58:10:278, __InstanceDeletionEvent, collect2.exe, 11928
16:58:10:278, __InstanceDeletionEvent, g++.exe, 14904
16:58:10:278, __InstanceDeletionEvent, ld.exe, 20832
16:58:10:278, __InstanceDeletionEvent, mingw32-make.exe, 6520
16:58:16:629, __InstanceDeletionEvent, conhost.exe, 18716
16:58:57:721, __InstanceDeletionEvent, chrome.exe, 22760
16:59:0:882, __InstanceCreationEvent, chrome.exe, 3236
16:59:7:243, __InstanceCreationEvent, chrome.exe, 10736
16:59:7:243, __InstanceCreationEvent, chrome.exe, 24496
16:59:12:492, __InstanceCreationEvent, chrome.exe, 24144
16:59:12:496, __InstanceDeletionEvent, chrome.exe, 17484
16:59:12:501, __InstanceDeletionEvent, chrome.exe, 24496
16:59:17:827, __InstanceCreationEvent, chrome.exe, 8252
16:59:18:897, __InstanceDeletionEvent, chrome.exe, 10736
16:59:43:144, __InstanceCreationEvent, svchost.exe, 20784
16:59:58:5, __InstanceCreationEvent, symerr.exe, 15556
16:59:59:58, __InstanceDeletionEvent, symerr.exe, 15556
17:0:6:497, __InstanceDeletionEvent, audiodg.exe, 2172
17:0:22:438, __InstanceDeletionEvent, backgroundTaskHost.exe, 18264
17:0:22:438, __InstanceCreationEvent, svchost.exe, 21748
17:0:22:438, __InstanceCreationEvent, RuntimeBroker.exe, 23668
17:0:22:438, __InstanceCreationEvent, backgroundTaskHost.exe, 6544
17:0:52:105, __InstanceDeletionEvent, RuntimeBroker.exe, 15476
17:1:1:615, __InstanceDeletionEvent, chrome.exe, 3236
17:1:14:334, __InstanceCreationEvent, g++.exe, 18356
17:1:14:338, __InstanceCreationEvent, mingw32-make.exe, 21376
17:1:14:338, __InstanceCreationEvent, ld.exe, 22824
17:1:14:338, __InstanceCreationEvent, conhost.exe, 22828
17:1:14:338, __InstanceCreationEvent, powershell.exe, 23372
17:1:14:338, __InstanceCreationEvent, collect2.exe, 24152
17:1:17:516, __InstanceCreationEvent, conhost.exe, 21192
17:1:17:520, __InstanceCreationEvent, git.exe, 2232
17:1:17:520, __InstanceCreationEvent, git.exe, 23932
17:1:18:591, __InstanceDeletionEvent, g++.exe, 18356
17:1:18:595, __InstanceDeletionEvent, conhost.exe, 21192
17:1:18:595, __InstanceDeletionEvent, mingw32-make.exe, 21376
17:1:18:595, __InstanceDeletionEvent, git.exe, 2232
17:1:18:595, __InstanceDeletionEvent, ld.exe, 22824
17:1:18:595, __InstanceDeletionEvent, powershell.exe, 23372
17:1:18:595, __InstanceDeletionEvent, git.exe, 23932
17:1:18:595, __InstanceDeletionEvent, collect2.exe, 24152
17:1:22:840, __InstanceCreationEvent, RuntimeBroker.exe, 24132
17:1:22:845, __InstanceCreationEvent, RuntimeBroker.exe, 24224
17:1:22:845, __InstanceCreationEvent, chrome.exe, 24356
17:1:22:845, __InstanceCreationEvent, chrome.exe, 6040
17:1:24:956, __InstanceDeletionEvent, conhost.exe, 22828
17:1:26:9, __InstanceDeletionEvent, backgroundTaskHost.exe, 6544
17:1:38:719, __InstanceDeletionEvent, chrome.exe, 6040
17:1:56:620, __InstanceDeletionEvent, RuntimeBroker.exe, 23668
17:2:6:90, __InstanceDeletionEvent, RuntimeBroker.exe, 24132
17:2:6:106, __InstanceDeletionEvent, RuntimeBroker.exe, 24224
17:2:10:297, __InstanceDeletionEvent, chrome.exe, 8252
17:2:34:658, __InstanceCreationEvent, powershell.exe, 18328
17:2:34:661, __InstanceCreationEvent, conhost.exe, 18620
17:2:35:719, __InstanceCreationEvent, ld.exe, 10352
17:2:35:723, __InstanceCreationEvent, mingw32-make.exe, 14712
17:2:35:723, __InstanceCreationEvent, g++.exe, 16168
17:2:35:723, __InstanceCreationEvent, collect2.exe, 24364
17:2:36:780, __InstanceDeletionEvent, ld.exe, 10352
17:2:36:784, __InstanceDeletionEvent, mingw32-make.exe, 14712
17:2:36:784, __InstanceDeletionEvent, g++.exe, 16168
17:2:36:784, __InstanceDeletionEvent, powershell.exe, 18328
17:2:36:784, __InstanceDeletionEvent, collect2.exe, 24364
17:2:43:102, __InstanceDeletionEvent, conhost.exe, 18620
17:3:20:99, __InstanceCreationEvent, taskhostw.exe, 14924
17:3:21:171, __InstanceDeletionEvent, taskhostw.exe, 14924
17:3:21:178, __InstanceCreationEvent, sppsvc.exe, 23996
17:3:23:311, __InstanceCreationEvent, chrome.exe, 19852
17:3:51:975, __InstanceDeletionEvent, sppsvc.exe, 23996
17:5:23:4, __InstanceDeletionEvent, svchost.exe, 20784
17:5:23:4, __InstanceDeletionEvent, svchost.exe, 21748
17:5:23:9, __InstanceCreationEvent, SearchProtocolHost.exe, 24148
17:5:53:843, __InstanceCreationEvent, RuntimeBroker.exe, 19020
17:6:22:528, __InstanceCreationEvent, chrome.exe, 8544
17:6:22:528, __InstanceCreationEvent, chrome.exe, 9896
17:6:23:586, __InstanceDeletionEvent, chrome.exe, 19852
17:6:26:787, __InstanceCreationEvent, audiodg.exe, 15468
17:6:34:185, __InstanceDeletionEvent, RuntimeBroker.exe, 19020
17:6:38:404, __InstanceDeletionEvent, chrome.exe, 24356
17:6:38:419, __InstanceDeletionEvent, chrome.exe, 8544
17:6:40:539, __InstanceCreationEvent, cpptools-srv.exe, 2256
17:6:40:544, __InstanceCreationEvent, conhost.exe, 2572
17:7:0:630, __InstanceCreationEvent, git.exe, 15020
17:7:0:635, __InstanceCreationEvent, git.exe, 17252
17:7:0:635, __InstanceCreationEvent, conhost.exe, 19332
17:7:0:635, __InstanceCreationEvent, conhost.exe, 21944
17:7:0:635, __InstanceCreationEvent, git.exe, 22204
17:7:0:635, __InstanceCreationEvent, git.exe, 6844
17:7:1:699, __InstanceDeletionEvent, git.exe, 15020
17:7:1:704, __InstanceDeletionEvent, git.exe, 17252
17:7:1:704, __InstanceDeletionEvent, conhost.exe, 19332
17:7:1:704, __InstanceDeletionEvent, conhost.exe, 21944
17:7:1:704, __InstanceDeletionEvent, git.exe, 22204
17:7:1:704, __InstanceDeletionEvent, git.exe, 6844
17:7:3:832, __InstanceDeletionEvent, SearchProtocolHost.exe, 24148
17:7:12:339, __InstanceCreationEvent, cpptools-srv.exe, 23140
17:7:12:344, __InstanceCreationEvent, conhost.exe, 8656
17:7:13:402, __InstanceCreationEvent, conhost.exe, 23008
17:7:13:408, __InstanceCreationEvent, cpptools-srv.exe, 8312
17:7:14:464, __InstanceCreationEvent, cpptools-srv.exe, 12668
17:7:14:469, __InstanceCreationEvent, conhost.exe, 22580
17:7:15:529, __InstanceDeletionEvent, cpptools-srv.exe, 12668
17:7:15:533, __InstanceDeletionEvent, cpptools-srv.exe, 2256
17:7:15:533, __InstanceDeletionEvent, conhost.exe, 22580
17:7:15:533, __InstanceDeletionEvent, conhost.exe, 2572
17:7:50:585, __InstanceCreationEvent, chrome.exe, 22696
17:10:6:42, __InstanceDeletionEvent, svchost.exe, 16816
17:10:32:469, __InstanceCreationEvent, git.exe, 22848
17:10:32:473, __InstanceCreationEvent, git.exe, 23096
17:10:32:473, __InstanceCreationEvent, conhost.exe, 23360
17:10:33:531, __InstanceDeletionEvent, git.exe, 22848
17:10:33:535, __InstanceDeletionEvent, git.exe, 23096
17:10:33:535, __InstanceDeletionEvent, conhost.exe, 23360
17:10:48:339, __InstanceDeletionEvent, backgroundTaskHost.exe, 14540
17:11:2:162, __InstanceCreationEvent, OpenConsole.exe, 18016
17:11:2:168, __InstanceCreationEvent, conhost.exe, 21220
17:11:2:168, __InstanceCreationEvent, WindowsTerminal.exe, 5068
17:11:2:168, __InstanceCreationEvent, RuntimeBroker.exe, 8200
17:11:3:217, __InstanceDeletionEvent, OpenConsole.exe, 18016
17:11:3:233, __InstanceDeletionEvent, conhost.exe, 21220
17:11:3:233, __InstanceDeletionEvent, WindowsTerminal.exe, 5068
17:11:19:121, __InstanceDeletionEvent, RuntimeBroker.exe, 2672
17:11:23:338, __InstanceCreationEvent, chrome.exe, 5688
17:11:23:339, __InstanceCreationEvent, chrome.exe, 7552
17:11:28:684, __InstanceDeletionEvent, audiodg.exe, 15468
17:11:38:197, __InstanceDeletionEvent, chrome.exe, 5688
17:11:38:197, __InstanceDeletionEvent, chrome.exe, 9896
17:11:42:407, __InstanceDeletionEvent, RuntimeBroker.exe, 8200
17:12:5:673, __InstanceDeletionEvent, cpptools-srv.exe, 23140
17:12:5:678, __InstanceDeletionEvent, conhost.exe, 8656
17:12:30:27, __InstanceCreationEvent, svchost.exe, 21692
17:12:34:303, __InstanceCreationEvent, conhost.exe, 13852
17:12:34:309, __InstanceCreationEvent, git.exe, 19380
17:12:34:309, __InstanceCreationEvent, conhost.exe, 23632
17:12:34:309, __InstanceCreationEvent, cpptools-srv.exe, 23984
17:12:34:309, __InstanceCreationEvent, git.exe, 24364
17:12:35:362, __InstanceDeletionEvent, git.exe, 19380
17:12:35:367, __InstanceDeletionEvent, conhost.exe, 23632
17:12:35:367, __InstanceDeletionEvent, git.exe, 24364
17:12:37:476, __InstanceCreationEvent, cpptools-srv.exe, 12884
17:12:37:481, __InstanceCreationEvent, conhost.exe, 4664
17:12:38:546, __InstanceDeletionEvent, conhost.exe, 23008
17:12:38:550, __InstanceDeletionEvent, cpptools-srv.exe, 8312
17:12:42:807, __InstanceCreationEvent, cpptools-srv.exe, 10080
17:12:42:812, __InstanceCreationEvent, conhost.exe, 23980
17:12:43:875, __InstanceDeletionEvent, conhost.exe, 13852
17:12:43:881, __InstanceDeletionEvent, cpptools-srv.exe, 23984
17:12:46:13, __InstanceDeletionEvent, cpptools-srv.exe, 12884
17:12:46:17, __InstanceDeletionEvent, conhost.exe, 4664
17:12:46:20, __InstanceCreationEvent, conhost.exe, 16556
17:12:46:24, __InstanceCreationEvent, cpptools-srv.exe, 8996
17:12:48:136, __InstanceDeletionEvent, cpptools-srv.exe, 10080
17:12:48:136, __InstanceDeletionEvent, conhost.exe, 23980
